,content,time,forward,comment,like,VIP,link
18,白宫官网消息：吉利德公司的瑞德西韦明日（2月3日）开始在中国临床试验。经特朗普总统特批，同意将该药物专利豁免，向中国紧急公开药物分子结构。至2020年4月27日，允许中国仿制此药用于治疗冠状病毒患者。 ​​​,20-2-2 22:20,4,10,10,1,0
19,美国公共安全卫生部门经特朗普特批同意将该药物专利豁免向中国紧急公开药物分子结构至4月27日什么意思就是让中国不经美方专利许可直接仿造此药用于紧急治疗命悬一线的肺炎患者​​​,20-2-2 22:25,3,16,3,0,0
20,#已初步筛选出三种治疗药物##美国特效药对中国无偿援助#特效药瑞德西韦，美国公共安全卫生部门经特朗普特批，统一将该药物专利豁免，向中国紧急公开药物分子结构至，4月27日，就是中国可以进行仿造药物，用于救治。 ​​​,20-2-3 09:17,0,23,11,0,1
21,美国瑞德西韦，已获川普总统特批，向中国豁免制病毒特效药的专利，钟南山亲自去机场，迎接该公司的老总，有了特效药生产授权，中国的药厂，可以自己生产这个药。 ​​​,20-2-3 08:42,5,45,79,1,0
22,"刚刚！美国研制出抑制冠状病毒特效药，并对中国无偿援助美国首例确诊病例在接受吉利德科学在Remdesivir(瑞德西韦)作为特效药诊疗之后,病情出现了迅速缓解。据上观新闻,关于美国吉利德公司研发的抗病毒药remdesivir(瑞德西韦)被美国科学家认为有望对冠状病毒进行抑制！美国吉利德科学公司(GILD.O)周五表示，该公司提供了实验性的埃博拉疗法，用于一小部分感染了冠状病毒的患者，。迄今为止，中国已有200多名患者死于这种病毒，该公司正与中国当局合作开展一项研究。该公司表示，它还加快了抗病毒药物remdesivir的实验室测试，以对抗新的冠状病毒样本。这种新型冠状病毒已经在全球感染了近1万例。周三，强生公司(Johnson)开始研发针对这种病毒的疫苗。据我所知，这是世界上首例将这种药物用于人类对抗这种病毒的案例，该中心的首席医疗官杰伊·库克在周五的电话会议上告诉记者。美国公共安全卫生部门经特朗普特批，同意将该药物专利豁免，向中国紧急公开药物分子结构至4月27日。就是让中国不经美国专利许可直接仿造此药用于紧急治疗命悬一线的患者！",20-2-2 22:32,41,72,174,1,0
23,美国Gilded公司的新药Remdesivir成功治愈了美国首例新型冠状病毒性肺炎患者。目前，美国公共安全卫生部门经特朗普特批，同意将该药物专利豁免，向中国紧急公开药物分子结构至4月27日，也就是说，这期间中国不需要经美国专利许可，直接仿造此药用于紧急治疗命悬一线的患者！,20-2-3 01:18,79,157,407,1,0
24,#目前已初步筛选出三种治疗药物#可以准备出门了吉利德公司的瑞德西韦明日（2月3日）开始在中国临床试验。经特朗普总统特批，同意将该药物专利豁免，向中国紧急公开药物分子结构。至2020年4月27日，允许中国仿制此药用于治疗冠状病毒患者。新药Remdesivir（瑞德西韦）治疗新型冠状病毒（2019-nCoV）肺炎的临床试验，将于2月3日在北京中日友好医院启 动。据悉，吉利德将配合中国的卫 生部 门开 展一项随 机、对照试验，以确定使用Remdesivir治疗2019-nCoV感染者是否安全和有效。这款在研药物原本是针对埃博拉病毒研发的，刚刚在美国的一起案例中被证明对新型冠状病毒感染的肺炎有效。当地时间1月31日，顶级医学期刊《新英格兰医学》杂志刊发了美国这名感染了新型冠状病毒肺炎的、30多岁的男子的诊疗详细过程。,20-2-3 07:10,12,58,88,0,1
25,这是武汉一个小区居民用高浓度酒精室内消毒，引发火灾！#市民逃生时还不忘戴上口罩#大家注意，如果家里没有感染过的病人，就无需酒精消毒[大哭]室内消毒净化，我用甲立方病毒狙击手[强][强][强]姚春华-空气管家-靶向除甲醛的微博视频​​​,20-2-3 15:57,0,17,36,0,1
26,转自【影视八条街】——白宫官网消息：吉利德公司的瑞德西韦明日（2月3日）开始在中国临床试验。经特朗普总统特批，同意将该药物专利豁免，向中国紧急公开药物分子结构。允许中国仿制此药用于治疗冠状病毒。目前，Gilead的Remdesivir在中国的随机、双盲、对照III期临床研究迅速启动，总样本量270例，入组轻、中度新冠肺炎患者，由中日友好医院曹彬教授牵头，试验预期于2月3日开始，4月27日结束。听说此药的研发初心是治疗埃博拉的，对新冠状病毒反而有更好的抑制作用。应了那句话，天无绝人之路，如果临床有效，那么，目前，Gilead将会是世界上唯一可治疗新冠状病毒的唯一特效药。从人道主义，从事实上讲：美国是个伟大的国家之一。在大灾难面前人类的目光会不知不觉投向美国。,20-2-3 12:58,0,17,21,1,0
27,平阳郑楼～男主人在家喷酒精消毒，女主人在家烧火，把房子点着了！酒精消毒，一定注意安全！请大家嘱咐家人，75%的酒精易燃易爆，使用时候必须远离明火！不管是喷洒还是擦地！请大家转发紧急扩散一下，防疫同时注意安全咨询微信15087241805的微博视频​​​,20-1-31 21:12,0,0,0,0,1
28,#全国累计确诊病例4515例#一名武汉男性故意在上海传播病毒，说好的最高七年的刑法呢？#丹麦媒体刊载辱华漫画#强哥说事的微博视频​​​,20-1-28 14:05,15,18,99,1,1
29,日本从武汉撤回来206位侨民、每人配一辆救护车 。不愧是世界卫生组织连续20年评定医疗水平世界第一的国家。先到医疗研究中心做全部检查，阴性的回家隔离，阳性住院治疗。中国，加油！ ​​​,20-1-31 00:59,1,0,15,1,0
30,【1人1辆救护车】日本撤出其在中国武汉的侨民，抵达东京的206人中有3人检出冠状病毒，其中2人毫无症状。在机场等待的救护车为206辆。所谓倾全国之力也不过如此吧。#你必须知道的事##真相##武汉肺炎##传染病学专家表示疫情已刻不容缓#​​​,20-2-1 07:06,1,0,4,1,1
31,日本不愧是医疗大国，连续多年排列世界医疗排行榜第一名☝️日本國民待遇從超好，武漢撤回的日本國民（206人）每人配備一輛救護車，這才是世界衛生組織連續20年被評定真正的世界第一的醫療水準國家👏  ​​​,20-1-29 22:44,0,0,7,0,0
32,顺丰快递员这是疯了吗？想发财也不能这样啊？还能做点人事吗？真想骂人#顺丰回应快递员拦截包裹卖口罩#娱乐怪咖-的微博视频​​​,20-1-30 10:47,0,4,2,0,1
33,#今日贴纸打卡##天气既天意##宝宝的少女心##就这一刻##V影像力##甜系少女自拍##月满中秋##小米众筹四周年#日本国🇯🇵今天从武汉接回206名日本人一人一个救护车🚑羽田机场迎接这实力不允许低调呀！网页链接​​​,20-1-30 09:05,0,1,1,0,1
34,广汉的，一家人的女婿从武汉回来几天了，一家人隐瞒打工地址，每天到处去打牌，今天发病了，邻居都很愤怒，去砸他家网页链接​​​,20-1-30 13:26,0,3,0,0,1
35,#顺丰#这种情况就十分恶劣了，竟然截获日本韩国捐赠的急需物资去卖？如果确认属实，可以报警并追究法律责任……  ​​​,20-1-29 22:07,2,2,843,1,1
36,黑心快递员私自截获客户口罩？顺丰连夜否认！#顺丰回应快递员拦截包裹卖口罩#陈兆鹏先生的微博视频​​​,20-1-30 10:35,0,0,1,1,1
37,#武汉加油#四川广汉，一家人的女婿从武汉回来几天了，隐瞒打工地址，每天到处去打牌，今天发病了#全国确诊新型肺炎病例#网页链接​​​,20-1-30 12:36,2,16,23,0,1
38,#抗击新型肺炎第一线#在卫星群里有这样一段视频，据说是南方某地区一家人的女婿从武汉回来几天了，一家人隐瞒打工地址，每天到处去打牌，今天发病了，邻居都很愤怒，去砸他家时尚医美刘红梅的微博视频​​​,20-1-30 15:13,1,8,1,1,1
39,黄山歙县有一家人的女婿从武汉回来了几天，一家人隐瞒打工地址，每天还到处打牌，今天发病，邻居都怒砸他家网页链接​​​,20-1-30 10:39,0,0,0,0,1
40,#顺丰#我想知道@顺丰集团你们的良心真的过的去吗？许多来自海外国内各处的赈灾物资你们就私自贪墨，私自贩卖！欺骗民众包裹丢失！至今不给说法，告诉你视频删除的越多！凉凉的越快！绝不允许任何人，在国难之时挣着昧良心的脏钱@央视新闻@中国日报@中国邮政@中国警方在线cp连连看的微博视频,20-1-29 23:14,14,35,86,1,1
41,顺丰，请做点人事，拜托了网页链接​​​,20-1-29 22:34,0,0,0,0,1
42,206人从武汉回日本，日本派了206部救护车，带他们去检查隔离陈果小王子的微博视频​​​,20-1-29 21:04,0,1,3,0,1
43,天！全日本一共有多少辆救护车啊一人一辆，真的是太到位了！  ​​​,20-1-29 15:18,0,4,0,0,0
44,从武汉撤回的日本人，迎接他们的是每人一台救护车，206人=206台救护车，进行隔离。这就是连续20年被世界卫生组织评定医疗水平世界第一的国家，牛🐂薪潮起伏的微博视频​​​,20-1-30 00:00,0,0,4,0,1
45,据最新研究发现，此次新型肺炎病毒传播途径是华南海鲜市场进口的豺—-一种犬科动物携带的病毒，然后传给附近的狗，狗传狗 ，狗传人。狗不生病，人生病。人生病后又传给狗，循环传染。据试验，带有这种病毒的 狗周围30米內属高风险传染区，十米之内带口罩没有作用。所以，人们一定要远离狗。养有狗的家庭要把狗拴在家中，不能逗狗了。外出时除带口罩外，最好还要戴眼镜，因为此病毒可通过眼膜传入人体。目前杀死此病毒的有效物是酒精，外出前在头上，衣服上喷洒精，回家后用酒精擦拭双手、手机和物品，把外套挂在凉台通风，并用淡盐水嗽口。这是参加研究此病毒的朋友电话告诉我的，属原创消息。 转发,20-1-23 08:27,0,23,26,0,0
46,#封城日记#我的城市是湖北最后一个被封城的城市，金庸笔下的襄阳，郭靖黄蓉守城战死的地方。至此，湖北省，封省。  ​  ​​​,20-1-24 23:45,31,299,2190,0,1
47,#日本#从武汉撤侨，迎接他们的是这个，太吃惊了！从武汉回来的日本侨民，去迎接他们的是每︃个人一台救护车，206人=2︃06台救护车，进︇行隔︇离。这就是连续2︊0年被世界卫︉生组织评定医疗水︄平世界第一的国家[玫瑰][玫瑰][强][强][强]全雳的微博视频​​​,20-1-29 21:09,44,65,216,1,1
0,#最新疫情地图#12分全部扣完，直接重新考本​​​,20-1-28 13:22,4,30,204,1,1
1,同济应急小组组长博导：呆在家里不要出门，不要过早服用抗病毒，或使用调节免疫功能药物，最最关键的是把家里暖气空调都打开，室内温度保持25度左右，开窗五分钟通风换气，原理是同济最新研究发现这种病毒喜欢0度左右的湿冷环境，20度左右就死亡，所以病毒在20度以上的室温下基本不能存活。（经确认转发）,20-1-27 08:46,73,89,405,1,0
2,大家都在发新年祝福新年快乐，我真的一点都没法融入到新年氛围里，信阳明天就封城了，我真的觉得特别特别恐怖，身边还有很多家长朋友不去重视，我头都大了。真的很害怕信阳会变成第二个武汉，上海重庆那些城市现在全都说是重灾区，信阳远远比他们严重，却没人重视，没有帮助和及时的处理才是最让人崩溃。希望河南不要抛弃信阳，帮帮我们吧。为什么不早点封，等到七万人进来了才去封，真的来得及么？@人民日报@新浪河南@平安信阳@在信阳#信阳封城##信阳肺炎##来抄河南的作业##河南硬核#,20-1-25 00:25,9,72,180,1,1
3,这是今天机场的周杰伦，有钱真好，可以全方位三百六十度无死角预防冠状病毒，此时我正在发愁年后的口罩什么时候寄到#新型冠状病毒怕酒精不耐高温##周杰伦福州##新型冠状病毒##钟南山肯定新型冠状病毒肺炎人传人##全国确诊新型肺炎病例##周杰伦##预防新型冠状病毒肺炎##武汉要求全市在公共场合佩戴口罩#网页链接,20-1-23 18:57,1,0,2,0,1
