,content,time,forward,comment,like,VIP,link
35,【沈阳铁西：一早餐店爆炸，2名消防队员牺牲】8月18日早上，铁西区景星街北三路绿厦爵仕会小区楼下一早餐店着火，接到报警后，消防队员第一时间赶到现场。不幸的事，早餐店在着火后发生爆炸，2名消防队员牺牲。🙏🏻 🙏🏻 🙏🏻心情不好了不好了，大家都要注意安全！生者健康平安逝者安息🙏🙏🙏为消防员小战士沉痛哀悼🙏🙏🙏,20-8-18 10:23,0,0,0,0,0
36,没点本事当不了“老王”电影混剪的微博视频​​​,20-8-16 22:16,3,8,42,1,1
37,偷情掉下来啦！偷情也要找别墅什么的，高层建筑太危险了！建议偷情一族多加防范！流泪的志愿者的微博视频​​​,20-8-16 23:27,1,24,18,1,1
38,真的是艺高人胆大偷个情要命。猎奇彭的微博视频​​​,20-8-16 20:50,1,9,26,1,1
39,此老王心理素质极强揭秘那些破事儿的微博视频​​​,20-8-16 15:04,16,63,226,1,1
40,【沈阳铁西：一早餐店爆炸，2名消防队员牺牲】8月18日早上，铁西区景星街北三路绿厦爵仕会小区楼下一早餐店着火，接到报警后，消防队员第一时间赶到现场。不幸的事，早餐店在着火后发生爆炸，2名消防队员牺牲。🙏🏻 🙏🏻 🙏🏻般若波罗密多宝贝儿的微博视频​​​,20-8-18 13:29,0,1,0,0,1
41,南宁发生的偷情坠楼事件，太敬业了流泪的志愿者的微博视频​​​,20-8-17 19:28,2,35,95,1,1
42,事故发生【沈阳铁西：一早餐店爆炸，2名消防队员牺牲】8月18日早上，铁西区景星街北三路绿厦爵仕会小区楼下一早餐店着火，接到报警后，消防队员第一时间赶到现场。不幸的是，早餐店在着火后发生爆炸，2名消防队员牺牲。🙏🏻 🙏🏻 🙏🏻kiera航的微博视频​​​,20-8-18 12:03,8,43,81,0,1
43,我还以为大米是种出来的，没想到却是用塑料做的，以为再也不敢吃了！#嗨夏吃货节##不可辜负的美食#@微博美食美食派狂人的微博视频​​​,20-8-16 06:31,3,31,49,1,1
44,#黎巴嫩首都突发爆炸#疑似有导弹击中后发生爆炸Daniel-畲的微博视频​​​,20-8-7 17:45,5,24,51,1,1
45,瞧瞧人家！​​​,20-8-9 14:18,22,73,217,1,0
46,微软新声明：为断供中国Windows做准备？近日许多网友注意到，微软更新了Microsoft服务协议，其中一些条款耐人寻味。微软的更新声明称，如果因为不可抗力导致微软无法履行或延迟履行其义务，微软对此不承担任何责任或义务。新的服务协议将于10月1日正式生效。更新的主要 ​​​ ...展开,20-8-9 14:00,225,238,901,1,0
47,#打架斗殴#广州地铁上两男子持刀斗殴，女乘务员上前将其分开！江湖大乱斗的微博视频​​​,20-7-1 06:40,1,2,0,0,1
48,#黎巴嫩首都突发爆炸##黎巴嫩冻结7名贝鲁特港官员账户#这是官方首度公布的大爆炸录像，有人怀疑是遭导弹攻击！金线胡同的微博视频​​​,20-8-7 14:28,110,46,149,0,1
49,事情正在起变化：贝鲁特大爆炸疑似飞弹攻击百度UFC吧官方微博的微博视频​​​,20-8-7 11:32,1,3,14,1,1
50,"视频：假鸡蛋的制作！假鸡蛋是否具有""技术“可行性，一直有人存疑，看看这个吧。一个假鸡蛋的成本估计不足10分钱，“技术创新”无处不在。蛋壳由碳酸钙、石蜡及石膏粉制造而成。蛋清、蛋白则主要由海藻酸钠，再加上明矾、明胶、色素等造成。蛋清是将海藻酸钠加进水造成溶液后，不断搅拌而制成的。而蛋黄的主要成份同样是海藻酸钠液，再加入如柠檬黄一类的色素后，放进模具中，然后放入氯化钙溶液中凝固而成。#热门微博##科学科普##假鸡蛋#哈勃观察员的微博视频",20-8-7 09:40,27,41,49,1,1
51,重磅！特朗普或将轰炸中国黄岩岛！近日，日本《读卖新闻》披露了一条惊天秘密：特朗普秘密计划轰炸黄岩岛！同时《华盛顿邮报》驻白宫记者菲尔普斯古尔说：“这则消息，是确凿无疑的。”为此椭圆形办公室的幕僚们和五角大楼的鹰派，已经秘密制定了详细的实施计划，只待特朗普一声令下就付诸实施！#美国##黄岩岛#,20-8-5 23:56,20,67,139,1,1
52,#黎巴嫩首都突发爆炸#当地时间4日，黎巴嫩首都发生爆炸，天空出现蘑菇云，死亡人数达到上千人。情感电台_Mr穆的微博视频​​​,20-8-5 10:31,10,16,19,1,1
53,【真特么缺德】（转）绿洲郑克强的微博视频​​​,20-8-3 10:22,222,249,5045,1,1
54,看到西安五星街天主教堂拆迁风波，想起来户县圣母山天主教堂停工待拆风波。户县有一个五泉山，1930年意大利一个传教士到户县发现五泉山像极了耶路撒冷的耶稣被钉死的迦略山，就在那里修建了三间房的天主教教堂，文~革期间被红~卫~兵一把火连同周围山上的佛教道教的庙观通通的付之一炬，烧成一片瓦砾，小时候经常去哪个山上去玩。改革开放后，不知道从哪里来了一群人，开始在山上修建了一座富丽堂皇的教堂，连耶稣遇难的过程都复原得据说跟耶路撒冷一毛一样，后经多次扩建，现在占地有几百亩，并且还在扩建。直到秦岭北麓违建整治，据说要拆除，周围山上的违建别墅早就拆光了，这座教堂只是停止续建，现在还在僵持中……修的时候没人管，等坐大既成事实了，又动员社会力量去强拆，而宗教方面不知道是有代言人还是怎么的，遇到就成了钉子户，依法治国在宗教面前成了笑话！,20-7-30 09:14,4,5,6,0,0
55,一艘俄罗斯的渔船驶进大连的渔港。船上装满了鲭鱼和鳕鱼，该船停靠在国企辽渔的码头。辽渔因疫情不明没有接受这批水产。这批货被凯洋公司接受并进入了市场，俄罗斯渔船上的员工携带有新冠病毒。 ​​​,20-7-27 10:10,6,3,20,0,0
56,#杭州失踪女子丈夫交代杀人分尸事实#想看你就看，不想看别点，这个作案手段真的挺恐怖的。  ​​​,20-7-25 22:24,22,117,365,0,1
57,#杭州女子失踪案后续#万万没想到，分尸现场在对面邻居家，听说邻居家用了1吨水，这剚有极大可能全家人都知道，提前对好说辞，共同向警方演了一出戏，毕竟事成都有好处。#杭州失踪女子#  ​​​,20-7-24 01:22,1,35,65,0,1
58,高贵悠悠#杭州警方通报女子失踪案#最新消息出来了，凶手的手段简直太残忍了！毫无人性，一点做人的底线都没有！一定要严惩，据说是因为这个男的其自身性格存在缺陷，多次向妻子借钱炒股被拒和回迁房装修意见存在分歧等原因，遂产生不满，于7月5日凌晨在家中，趁妻子熟睡之际，以枕头蒙头的方式将其杀害并分尸，后将大部分身体组织用绞肉机搅碎（该男子反侦察能力较强，绞肉机还是用现金买的），然后通过抽水马桶冲入化粪池。大块来不及搅碎的身体组织和部分骨骼被他带到室外后分散抛弃（因为杭州目前垃圾清运是一天一次，所有流动性很大查找难度也较高，警方目前仍正在查找中）。而据说分尸地点并不是在他家中，而是隔壁一间日常无人居住的空房内（这也能解释为什么小女儿一开始没有发现），因为这个男的工作的关系（在小区物业工作，不知道怎么搞到了这个房子的钥匙）。而这个案件的突破口据说就是这间空房的主人发现自己家在无人居住的情况下一天内水表跑了一吨，然后去检查才发现屋子里有人进来过随后报警，警察在厕所内发现了端倪并在马桶背后的地砖上检测到了血液反应，最后在抽干化粪池后找到了死者部分相关人体组织！太多的生不见人其实最后都不过是死不见尸。想想那些所谓至今未破的失踪人口无头公案背后，应该还掩盖着很多同样的冤魂吧。希望这些冤魂也有沉冤得雪的一天！#杭州女子失踪案后续##警方通报#,20-7-24 16:58,2,30,26,0,1
0,#杭州失踪女子亲属在化粪池旁痛哭#婚姻给你的港湾   可能也是化粪池…让人不寒而栗 ​​​,20-7-24 17:06,60,234,982,0,1
1,#杭州警方通报女子失踪案#最新消息出来了，凶手的手段简直太残忍了！毫无人性，一点做人的底线都没有！一定要严惩，据说是因为这个男的其自身性格存在缺陷，多次向妻子借钱炒股被拒和回迁房装修意见存在分歧等原因，遂产生不满，于7月5日凌晨在家中，趁妻子熟睡之际，以枕头蒙头的方式将其杀害并分尸，后将大部分身体组织用绞肉机搅碎（该男子反侦察能力较强，绞肉机还是用现金买的），然后通过抽水马桶冲入化粪池。大块来不及搅碎的身体组织和部分骨骼被他带到室外后分散抛弃（因为杭州目前垃圾清运是一天一次，所有流动性很大查找难度也较高，警方目前仍正在查找中）。而据说分尸地点并不是在他家中，而是隔壁一间日常无人居住的空房内（这也能解释为什么小女儿一开始没有发现），因为这个男的工作的关系（在小区物业工作，不知道怎么搞到了这个房子的钥匙）。而这个案件的突破口据说就是这间空房的主人发现自己家在无人居住的情况下一天内水表跑了一吨，然后去检查才发现屋子里有人进来过随后报警，警察在厕所内发现了端倪并在马桶背后的地砖上检测到了血液反应，最后在抽干化粪池后找到了死者部分相关人体组织！太多的生不见人其实最后都不过是死不见尸。想想那些所谓至今未破的失踪人口无头公案背后，应该还掩盖着很多同样的冤魂吧。希望这些冤魂也有沉冤得雪的一天！#杭州女子失踪案后续##警方通报#​,20-7-24 14:16,56,118,917,0,1
2,#杭州警方通报女子失踪案#最新消息出来了，凶手的手段简直太残忍了！毫无人性，一点做人的底线都没有！一定要严惩，据说是因为这个男的其自身性格存在缺陷，多次向妻子借钱炒股被拒和回迁房装修意见存在分歧等原因，遂产生不满，于7月5日凌晨在家中，趁妻子熟睡之际，以枕头蒙头的方式将其杀害并分尸，后将大部分身体组织用绞肉机搅碎（该男子反侦察能力较强，绞肉机还是用现金买的），然后通过抽水马桶冲入化粪池。大块来不及搅碎的身体组织和部分骨骼被他带到室外后分散抛弃（因为杭州目前垃圾清运是一天一次，所有流动性很大查找难度也较高，警方目前仍正在查找中）。而据说分尸地点并不是在他家中，而是隔壁一间日常无人居住的空房内（这也能解释为什么小女儿一开始没有发现），因为这个男的工作的关系（在小区物业工作，不知道怎么搞到了这个房子的钥匙）。而这个案件的突破口据说就是这间空房的主人发现自己家在无人居住的情况下一天内水表跑了一吨，然后去检查才发现屋子里有人进来过随后报警，警察在厕所内发现了端倪并在马桶背后的地砖上检测到了血液反应，最后在抽干化粪池后找到了死者部分相关人体组织！太多的生不见人其实最后都不过是死不见尸。想想那些所谓至今未破的失踪人口无头公案背后，应该还掩盖着很多同样的冤魂吧。希望这些冤魂也有沉冤得雪的一天！#杭州女子失踪案后续##警方通报#​,20-7-24 14:09,24,40,271,0,1
3,#杭州警方通报女子失踪案#把自己老婆分尸解体带去对面住户家里通过马桶冲掉 这是人能干出来的事？？？卧槽！！！孩子得有多大的阴影​​​,20-7-24 00:17,97,478,2957,1,1
4,2020-7-23，晴，外卖为什么还不到啊 ​​​,20-7-23 12:07,0,0,0,0,0
5,博索纳罗可以正朝着”正确”方向前进 ​​​,20-7-24 14:35,44,87,279,1,0
6,大家慎用绵白糖和沙糖 ​​​,20-7-23 17:34,52,22,19,1,0
7,我妈发来张上海外滩黄浦江的照片，不明真假，但是把我们都吓了一大跳！居然已到这样危险的地步了？得有多少悬河呀。每天新闻还叨什么美国抗疫不力，国内抗洪才是第一位的大事！据说历法上明天入伏今天出梅，可本周的雨水简直像捅破天窟窿一般。 ​​​,20-7-15 14:22,18,46,57,0,0
